date,ticket_id,issue_type,resolution_hours,satisfaction_score,churn_risk
2026-02-11,TKT317166,Account Access,2.6,8.9,0.033
2026-02-11,TKT317166,Billing Problem,4.7,6.6,0.277
2026-02-11,TKT317166,Billing Problem,30.0,4.9,0.4
2026-02-11,TKT317166,Product Feature,11.3,9.3,0.071
2026-02-11,TKT317166,Technical Issue,16.1,9.3,0.003
2026-02-11,TKT317166,Product Feature,3.8,5.1,0.31
2026-02-11,TKT317166,Billing Problem,34.8,7.6,0.307
2026-02-11,TKT317166,Product Feature,10.2,7.7,0.119
2026-02-11,TKT317166,Product Feature,21.6,7.8,0.0
2026-02-11,TKT317166,Billing Problem,4.0,6.8,0.233
2026-02-11,TKT317166,Product Feature,11.0,8.3,0.179
2026-02-11,TKT317166,Technical Issue,11.8,6.3,0.42
2026-02-11,TKT317166,Product Feature,4.1,6.7,0.265
2026-02-11,TKT317166,Billing Problem,15.8,8.1,0.067
2026-02-11,TKT317166,Account Access,1.3,8.4,0.051
2026-02-11,TKT317166,Billing Problem,46.7,4.9,0.375
2026-02-11,TKT317166,Service Quality,4.7,6.2,0.484
2026-02-11,TKT317166,Technical Issue,21.1,5.8,0.351
2026-02-11,TKT317166,Billing Problem,30.5,5.4,0.0
2026-02-12,TKT318163,Account Access,5.1,6.9,0.319
2026-02-12,TKT318163,Product Feature,20.1,7.9,0.08
2026-02-12,TKT318163,Technical Issue,4.6,8.6,0.078
2026-02-12,TKT318163,Technical Issue,39.6,5.3,0.267
2026-02-12,TKT319166,Service Quality,4.5,8.0,0.082
2026-02-12,TKT319166,Billing Problem,14.1,7.4,0.052
2026-02-12,TKT319166,Product Feature,4.5,7.9,0.178
2026-02-12,TKT319166,Account Access,4.1,6.2,0.285
2026-02-12,TKT319166,Product Feature,2.6,9.0,0.107
2026-02-12,TKT319166,Billing Problem,20.0,8.2,0.04
2026-02-12,TKT319166,Account Access,1.1,8.2,0.078
2026-02-12,TKT319166,Account Access,4.1,7.8,0.137
2026-02-12,TKT319166,Billing Problem,12.6,9.4,0.172
2026-02-12,TKT319166,Billing Problem,19.4,7.9,0.087
2026-02-12,TKT319166,Technical Issue,34.0,10.0,0.056
2026-02-12,TKT319166,Technical Issue,14.2,8.9,0.052
2026-02-12,TKT319166,Account Access,1.4,7.4,0.0
2026-02-12,TKT319166,Billing Problem,16.2,8.0,0.022
2026-02-12,TKT319166,Technical Issue,32.7,3.6,0.319
2026-02-12,TKT319166,Billing Problem,3.3,8.6,0.023
2026-02-12,TKT319166,Technical Issue,23.7,7.8,0.098
2026-02-12,TKT319166,Billing Problem,11.9,9.3,0.106
2026-02-12,TKT319166,Product Feature,11.1,8.6,0.085
2026-02-12,TKT319166,Billing Problem,12.3,9.8,0.178
2026-02-12,TKT319166,Technical Issue,6.5,7.7,0.027
2026-02-12,TKT319166,Product Feature,6.6,8.1,0.115
2026-02-12,TKT319166,Billing Problem,23.7,8.6,0.118
2026-02-12,TKT319166,Account Access,3.9,8.3,0.215
2026-02-12,TKT319166,Product Feature,5.2,6.9,0.133
2026-02-12,TKT319166,Technical Issue,24.0,6.6,0.399
2026-02-12,TKT319166,Account Access,0.5,5.5,0.305
2026-02-12,TKT319166,Product Feature,22.8,10.0,0.049
2026-02-12,TKT319166,Billing Problem,30.6,5.6,0.312
2026-02-12,TKT319166,Billing Problem,30.7,7.5,0.12
2026-02-12,TKT319166,Product Feature,1.1,9.5,0.208
2026-02-12,TKT320165,Billing Problem,34.6,5.5,0.269
2026-02-12,TKT320165,Billing Problem,2.0,7.1,0.052
2026-02-12,TKT320165,Technical Issue,16.6,7.9,0.067
2026-02-12,TKT320165,Billing Problem,3.9,8.8,0.177
2026-02-12,TKT320165,Account Access,2.6,7.1,0.0
2026-02-12,TKT320165,Billing Problem,33.3,3.5,0.612
2026-02-12,TKT320165,Technical Issue,4.6,5.3,0.574
2026-02-12,TKT320165,Billing Problem,34.1,4.6,0.661
2026-02-13,TKT321166,Service Quality,5.7,5.5,0.055
2026-02-13,TKT321166,Billing Problem,22.5,8.2,0.119
2026-02-13,TKT321166,Product Feature,0.8,6.0,0.609
2026-02-13,TKT321166,Billing Problem,13.7,6.8,0.565
2026-02-13,TKT321166,Shipping/Delivery,1.5,6.2,0.189
2026-02-13,TKT321166,Technical Issue,16.1,6.4,0.161
2026-02-13,TKT321166,Shipping/Delivery,9.7,7.1,0.207
2026-02-13,TKT321166,Technical Issue,23.9,6.7,0.422
2026-02-13,TKT321166,Account Access,2.3,7.2,0.04
2026-02-13,TKT321166,Billing Problem,26.9,8.2,0.094
2026-02-13,TKT321166,Account Access,2.8,7.9,0.15
2026-02-13,TKT321166,Product Feature,7.0,7.3,0.124
2026-02-13,TKT321166,Technical Issue,15.0,7.7,0.011
2026-02-13,TKT321166,Product Feature,19.7,8.0,0.005
2026-02-13,TKT321166,Technical Issue,6.0,7.8,0.0
2026-02-13,TKT321166,Technical Issue,19.8,9.9,0.058
2026-02-13,TKT321166,Shipping/Delivery,14.4,5.6,0.382
2026-02-13,TKT321166,Billing Problem,17.0,8.9,0.123
2026-02-13,TKT321166,Account Access,5.0,5.4,0.188
2026-02-13,TKT321166,Technical Issue,70.7,3.4,0.699
2026-02-13,TKT322164,Billing Problem,13.2,7.5,0.111
2026-02-13,TKT322164,Technical Issue,14.0,6.3,0.108
2026-02-13,TKT322164,Shipping/Delivery,4.0,8.3,0.221
2026-02-13,TKT322164,Account Access,3.6,5.9,0.161
2026-02-13,TKT322164,Billing Problem,17.9,7.8,0.119
2026-02-13,TKT322164,Shipping/Delivery,9.2,6.6,0.174
2026-02-13,TKT322164,Technical Issue,7.2,9.5,0.032
2026-02-13,TKT322164,Technical Issue,27.2,8.7,0.132
2026-02-13,TKT322164,Service Quality,9.2,8.1,0.078
2026-02-13,TKT322164,Technical Issue,10.9,6.4,0.349
2026-02-13,TKT322164,Technical Issue,35.2,4.3,0.422
2026-02-13,TKT322164,Billing Problem,17.0,8.3,0.131
2026-02-13,TKT322164,Shipping/Delivery,15.9,6.9,0.142
2026-02-14,TKT323164,Technical Issue,13.9,7.4,0.093
2026-02-14,TKT323164,Technical Issue,73.3,3.4,0.58
2026-02-14,TKT323164,Shipping/Delivery,14.4,9.9,0.125
2026-02-14,TKT323164,Technical Issue,30.8,6.2,0.164
2026-02-14,TKT324671,Technical Issue,71.6,3.2,0.642
2026-02-14,TKT324671,Product Feature,12.1,5.9,0.07
2026-02-14,TKT324671,Billing Problem,25.6,4.7,0.439
2026-02-14,TKT324671,Billing Problem,20.3,6.9,0.076
2026-02-14,TKT324671,Technical Issue,12.4,5.7,0.279
2026-02-14,TKT324671,Account Access,5.3,5.0,0.263
2026-02-14,TKT324671,Technical Issue,4.3,7.8,0.152
2026-02-14,TKT324671,Service Quality,5.4,8.9,0.062
2026-02-14,TKT324671,Service Quality,5.1,5.5,0.482
2026-02-14,TKT324671,Shipping/Delivery,3.1,6.2,0.22
2026-02-14,TKT324671,Technical Issue,24.7,4.3,0.481
2026-02-14,TKT324671,Service Quality,11.1,7.1,0.161
2026-02-14,TKT324671,Account Access,2.6,6.0,0.364
2026-02-14,TKT324671,Billing Problem,12.6,6.2,0.225
2026-02-14,TKT324671,Billing Problem,4.6,6.9,0.103
2026-02-14,TKT324671,Shipping/Delivery,4.6,6.2,0.464
2026-02-14,TKT324671,Technical Issue,5.2,8.5,0.151
2026-02-14,TKT324671,Shipping/Delivery,9.7,7.7,0.109
2026-02-14,TKT324671,Account Access,2.7,7.0,0.208
2026-02-14,TKT324671,Technical Issue,18.3,8.0,0.076
2026-02-14,TKT324671,Account Access,4.1,7.5,0.178
2026-02-14,TKT324671,Billing Problem,8.5,9.1,0.144
2026-02-14,TKT324671,Service Quality,7.9,6.7,0.287
2026-02-14,TKT324671,Technical Issue,77.1,2.1,0.987
2026-02-14,TKT324671,Billing Problem,21.8,6.8,0.327
2026-02-14,TKT324671,Service Quality,7.5,8.0,0.115
2026-02-14,TKT324671,Product Feature,8.9,6.9,0.271
2026-02-14,TKT324671,Account Access,0.9,7.3,0.084
2026-02-14,TKT324671,Technical Issue,35.1,7.4,0.029
2026-02-14,TKT324671,Billing Problem,10.4,6.5,0.267
2026-02-14,TKT324671,Technical Issue,32.1,6.3,0.378
2026-02-14,TKT324671,Technical Issue,50.4,2.9,0.778
2026-02-14,TKT324671,Account Access,3.4,6.6,0.045
2026-02-14,TKT325677,Technical Issue,7.6,9.6,0.213
2026-02-14,TKT325677,Account Access,0.5,6.0,0.297
2026-02-14,TKT325677,Billing Problem,4.5,6.7,0.173
2026-02-14,TKT325677,Billing Problem,5.5,8.5,0.231
2026-02-14,TKT325677,Service Quality,17.0,6.3,0.636
2026-02-14,TKT325677,Technical Issue,20.9,7.6,0.127
2026-02-15,TKT326679,Billing Problem,13.5,7.6,0.035
2026-02-15,TKT326679,Account Access,4.2,6.1,0.043
2026-02-15,TKT326679,Technical Issue,2.6,7.6,0.133
2026-02-15,TKT326679,Billing Problem,6.5,8.7,0.095
2026-02-15,TKT326679,Technical Issue,30.5,3.8,0.478
2026-02-15,TKT326679,Shipping/Delivery,9.2,8.1,0.195
2026-02-15,TKT326679,Service Quality,5.9,6.3,0.176
2026-02-15,TKT326679,Technical Issue,39.0,7.3,0.043
2026-02-15,TKT326679,Product Feature,13.5,9.2,0.2
2026-02-15,TKT326679,Technical Issue,18.7,8.5,0.047
2026-02-15,TKT326679,Billing Problem,14.4,6.8,0.251
2026-02-15,TKT326679,Product Feature,2.3,6.8,0.199
2026-02-15,TKT326679,Account Access,2.7,7.5,0.0
2026-02-15,TKT326679,Product Feature,7.6,6.5,0.28
2026-02-15,TKT326679,Shipping/Delivery,5.2,5.8,0.264
2026-02-15,TKT326679,Technical Issue,22.0,6.0,0.16
2026-02-15,TKT326679,Service Quality,33.0,7.8,0.196
2026-02-15,TKT326679,Technical Issue,50.5,1.3,0.924
2026-02-15,TKT326679,Account Access,2.3,7.2,0.071
2026-02-15,TKT326679,Shipping/Delivery,17.7,7.7,0.153
2026-02-15,TKT326679,Billing Problem,8.1,6.0,0.253
2026-02-15,TKT326679,Billing Problem,13.4,8.9,0.114
2026-02-15,TKT326679,Account Access,1.9,6.8,0.32
2026-02-15,TKT326679,Technical Issue,35.4,7.2,0.16
2026-02-15,TKT326679,Billing Problem,8.4,7.2,0.054
2026-02-15,TKT326679,Account Access,1.7,7.2,0.07
2026-02-15,TKT327685,Service Quality,4.0,7.9,0.116
2026-02-15,TKT327685,Technical Issue,18.8,7.7,0.078
2026-02-15,TKT327685,Technical Issue,25.2,5.5,0.451
2026-02-15,TKT327685,Product Feature,11.5,7.6,0.086
2026-02-15,TKT327685,Product Feature,22.4,9.6,0.076
2026-02-15,TKT327685,Account Access,1.6,5.7,0.182
2026-02-15,TKT327685,Billing Problem,25.7,7.1,0.096
2026-02-15,TKT327685,Technical Issue,10.9,6.9,0.343
2026-02-15,TKT327685,Account Access,6.9,6.9,0.227
2026-02-15,TKT327685,Technical Issue,30.5,6.9,0.16
2026-02-15,TKT327685,Shipping/Delivery,6.7,5.9,0.115
2026-02-15,TKT327685,Product Feature,3.0,10.0,0.171
2026-02-15,TKT327685,Technical Issue,8.7,8.3,0.21
2026-02-15,TKT327685,Account Access,3.0,7.2,0.113
2026-02-15,TKT327685,Technical Issue,24.5,5.0,0.388
2026-02-15,TKT327685,Technical Issue,2.1,6.5,0.166
2026-02-15,TKT327685,Billing Problem,12.9,8.7,0.256
2026-02-15,TKT327685,Billing Problem,6.5,7.7,0.079
2026-02-15,TKT327685,Technical Issue,81.8,4.3,0.628
2026-02-15,TKT327685,Shipping/Delivery,10.1,6.1,0.234
2026-02-15,TKT327685,Technical Issue,7.6,6.9,0.283
2026-02-15,TKT327685,Billing Problem,15.4,5.9,0.168
2026-02-15,TKT327685,Billing Problem,24.6,7.0,0.063
2026-02-15,TKT327685,Service Quality,16.0,7.6,0.0
2026-02-15,TKT327685,Technical Issue,10.9,7.7,0.0
2026-02-15,TKT327685,Technical Issue,45.0,3.6,0.634
2026-02-15,TKT328686,Account Access,4.9,7.1,0.107
2026-02-16,TKT329687,Billing Problem,18.9,8.1,0.202
2026-02-16,TKT329687,Billing Problem,26.0,5.7,0.212
2026-02-16,TKT329687,Billing Problem,11.1,8.9,0.0
2026-02-16,TKT329687,Account Access,0.5,6.5,0.136
2026-02-16,TKT329687,Technical Issue,19.0,6.8,0.209
2026-02-16,TKT329687,Technical Issue,24.2,3.2,0.505
2026-02-16,TKT329687,Service Quality,15.9,7.5,0.031
2026-02-16,TKT329687,Technical Issue,32.4,1.7,0.78
2026-02-16,TKT329687,Technical Issue,12.0,6.0,0.233
2026-02-16,TKT329687,Product Feature,6.7,6.5,0.281
2026-02-16,TKT329687,Service Quality,13.2,6.4,0.432
2026-02-16,TKT329687,Technical Issue,21.1,7.5,0.114
2026-02-16,TKT329687,Account Access,3.3,6.6,0.366
2026-02-16,TKT330722,Account Access,0.5,7.9,0.209
2026-02-16,TKT330722,Technical Issue,31.2,5.3,0.277
2026-02-16,TKT330722,Technical Issue,17.3,7.2,0.267
2026-02-16,TKT330722,Account Access,6.4,6.3,0.0
2026-02-16,TKT330722,Billing Problem,17.9,9.9,0.209
2026-02-16,TKT330722,Technical Issue,33.4,5.2,0.159
2026-02-16,TKT330722,Shipping/Delivery,8.5,7.1,0.0
2026-02-16,TKT330722,Product Feature,9.3,5.4,0.336
2026-02-16,TKT330722,Billing Problem,39.5,4.1,0.318
2026-02-16,TKT330722,Shipping/Delivery,14.7,10.0,0.0
2026-02-16,TKT330722,Billing Problem,21.7,6.9,0.228
2026-02-16,TKT330722,Billing Problem,17.4,7.0,0.236
2026-02-16,TKT330722,Technical Issue,25.6,4.1,0.303
2026-02-16,TKT330722,Technical Issue,32.0,4.5,0.663
2026-02-16,TKT330722,Billing Problem,11.6,8.2,0.154
2026-02-16,TKT330722,Technical Issue,86.6,2.4,0.928
2026-02-16,TKT330722,Service Quality,5.5,8.7,0.165
2026-02-16,TKT330722,Product Feature,5.4,5.5,0.164
2026-02-16,TKT330722,Shipping/Delivery,9.7,7.4,0.0
2026-02-16,TKT330722,Billing Problem,14.4,9.5,0.046
2026-02-16,TKT330722,Account Access,1.8,6.4,0.188
2026-02-16,TKT330722,Technical Issue,3.3,6.7,0.239
2026-02-16,TKT330722,Technical Issue,13.3,8.1,0.066
2026-02-16,TKT331720,Product Feature,5.3,8.1,0.089
2026-02-16,TKT331720,Product Feature,2.1,6.6,0.093
2026-02-16,TKT331720,Billing Problem,19.1,8.9,0.182
2026-02-16,TKT331720,Account Access,6.5,8.6,0.017
2026-02-16,TKT331720,Technical Issue,8.2,7.6,0.115
2026-02-16,TKT331720,Service Quality,15.8,6.1,0.23
2026-02-16,TKT331720,Product Feature,1.4,6.0,0.0
2026-02-16,TKT331720,Billing Problem,9.3,7.0,0.49
2026-02-16,TKT331720,Technical Issue,12.0,7.0,0.073
2026-02-16,TKT331720,Product Feature,10.8,7.8,0.144
2026-02-16,TKT331720,Account Access,5.8,7.6,0.122
2026-02-16,TKT331720,Service Quality,8.0,7.6,0.077
2026-02-16,TKT331720,Technical Issue,15.8,8.6,0.0
2026-02-16,TKT331720,Technical Issue,48.9,5.5,0.161
2026-02-16,TKT331720,Technical Issue,11.8,7.5,0.041
2026-02-16,TKT331720,Billing Problem,16.0,6.4,0.161
2026-02-16,TKT331720,Account Access,2.2,9.1,0.085
2026-02-16,TKT331720,Billing Problem,21.8,7.1,0.131
2026-02-16,TKT331720,Product Feature,20.7,8.4,0.034
2026-02-16,TKT331720,Technical Issue,29.5,3.6,0.639
2026-02-16,TKT331720,Technical Issue,39.1,5.6,0.365
2026-02-16,TKT332686,Service Quality,5.8,9.1,0.096
2026-02-16,TKT332686,Billing Problem,10.4,7.4,0.105
2026-02-16,TKT332686,Product Feature,3.4,7.8,0.08
2026-02-17,TKT333686,Technical Issue,29.9,3.5,0.718
2026-02-17,TKT333686,Account Access,1.2,7.8,0.166
2026-02-17,TKT333686,Product Feature,11.3,6.6,0.346
2026-02-17,TKT333686,Billing Problem,5.7,5.1,0.092
2026-02-17,TKT333686,Account Access,12.2,6.5,0.45
2026-02-17,TKT333686,Shipping/Delivery,11.4,7.8,0.182
2026-02-17,TKT333686,Technical Issue,51.4,3.0,0.51
2026-02-17,TKT333686,Shipping/Delivery,15.5,7.9,0.174
2026-02-17,TKT333686,Shipping/Delivery,17.0,7.5,0.034
2026-02-17,TKT333686,Technical Issue,31.5,6.7,0.448
2026-02-17,TKT333686,Billing Problem,6.9,8.5,0.0
2026-02-17,TKT333686,Billing Problem,28.8,5.6,0.164
2026-02-17,TKT333686,Technical Issue,30.4,4.2,0.247
2026-02-17,TKT333686,Account Access,6.3,9.8,0.061
2026-02-17,TKT333686,Account Access,2.7,8.1,0.004
2026-02-17,TKT333686,Shipping/Delivery,7.7,8.9,0.124
2026-02-17,TKT333686,Account Access,7.8,7.7,0.19
2026-02-17,TKT333686,Billing Problem,13.9,5.6,0.214
2026-02-17,TKT333686,Billing Problem,5.1,8.0,0.06
2026-02-17,TKT333686,Service Quality,18.0,5.4,0.35
2026-02-17,TKT333686,Technical Issue,35.4,5.2,0.188
2026-02-17,TKT333686,Service Quality,11.9,8.6,0.062
2026-02-17,TKT333686,Product Feature,27.0,6.3,0.229
2026-02-17,TKT333686,Account Access,0.9,7.9,0.052
2026-02-17,TKT333686,Technical Issue,31.9,3.6,0.292
2026-02-17,TKT333686,Technical Issue,27.8,3.6,0.579
2026-02-17,TKT333686,Shipping/Delivery,22.8,8.5,0.159
2026-02-17,TKT333686,Technical Issue,29.3,4.8,0.466
2026-02-17,TKT333686,Shipping/Delivery,2.8,7.3,0.106
2026-02-17,TKT333686,Service Quality,16.5,6.4,0.226
2026-02-17,TKT333686,Technical Issue,58.4,1.9,0.884
2026-02-17,TKT333686,Billing Problem,5.1,7.5,0.222
2026-02-17,TKT334684,Technical Issue,36.3,3.7,0.544
2026-02-17,TKT334684,Technical Issue,8.5,6.6,0.17
2026-02-17,TKT334684,Service Quality,24.9,5.7,0.407
2026-02-17,TKT334684,Service Quality,8.0,7.1,0.158
2026-02-17,TKT334684,Billing Problem,14.5,8.8,0.063
2026-02-17,TKT334684,Product Feature,3.4,8.3,0.142
2026-02-18,TKT335190,Technical Issue,14.1,8.8,0.055
2026-02-18,TKT336197,Account Access,2.9,6.0,0.085
2026-02-18,TKT336197,Shipping/Delivery,5.9,7.6,0.023
2026-02-18,TKT336197,Product Feature,6.4,7.7,0.004
2026-02-18,TKT336197,Technical Issue,15.7,6.6,0.248
2026-02-18,TKT336197,Product Feature,14.9,7.6,0.014
2026-02-18,TKT336197,Billing Problem,4.2,8.4,0.046
2026-02-18,TKT336197,Technical Issue,57.8,3.0,0.824
2026-02-18,TKT336197,Billing Problem,17.1,6.1,0.078
2026-02-18,TKT336197,Technical Issue,41.3,5.3,0.032
2026-02-18,TKT336197,Account Access,1.0,5.6,0.43
2026-02-18,TKT336197,Service Quality,34.3,4.0,0.487
2026-02-18,TKT336197,Billing Problem,13.1,8.5,0.073
2026-02-18,TKT336197,Technical Issue,27.4,3.6,0.562
2026-02-18,TKT336197,Account Access,0.6,8.1,0.051
2026-02-18,TKT336197,Product Feature,2.7,9.2,0.035
2026-02-18,TKT336197,Technical Issue,26.1,4.1,0.566
2026-02-18,TKT336197,Billing Problem,27.4,2.7,0.983
2026-02-18,TKT336197,Billing Problem,12.0,9.7,0.06
2026-02-18,TKT337196,Billing Problem,35.1,4.6,0.484
2026-02-18,TKT337196,Technical Issue,5.4,8.0,0.035
2026-02-18,TKT337196,Technical Issue,35.6,1.6,0.852
2026-02-18,TKT337196,Service Quality,19.3,7.3,0.115
2026-02-18,TKT337196,Technical Issue,35.4,6.1,0.119
2026-02-18,TKT337196,Shipping/Delivery,12.5,7.0,0.081
2026-02-18,TKT337196,Technical Issue,14.2,6.9,0.472
2026-02-18,TKT337196,Technical Issue,27.7,7.6,0.297
2026-02-18,TKT337196,Billing Problem,11.1,7.0,0.123
2026-02-18,TKT337196,Technical Issue,12.1,6.9,0.139
2026-02-18,TKT337196,Shipping/Delivery,1.3,8.3,0.013
2026-02-18,TKT337196,Technical Issue,101.7,3.7,0.832
2026-02-18,TKT337196,Account Access,4.5,7.2,0.04
2026-02-18,TKT337196,Service Quality,6.1,7.5,0.141
2026-02-18,TKT337196,Product Feature,19.4,6.2,0.373
2026-02-18,TKT337196,Billing Problem,15.0,6.6,0.181
2026-02-18,TKT337196,Technical Issue,33.0,5.4,0.233
2026-02-18,TKT337196,Technical Issue,9.2,7.8,0.136
2026-02-18,TKT337196,Billing Problem,11.2,7.3,0.0
2026-02-18,TKT337196,Billing Problem,14.4,6.8,0.291
2026-02-18,TKT338195,Product Feature,6.0,9.0,0.046
2026-02-18,TKT338195,Technical Issue,16.3,8.7,0.082
2026-02-18,TKT338195,Technical Issue,86.7,3.0,0.354
2026-02-18,TKT338195,Shipping/Delivery,11.8,7.8,0.16
2026-02-18,TKT338195,Service Quality,3.5,7.7,0.045
2026-02-18,TKT338195,Technical Issue,41.5,7.1,0.0
2026-02-18,TKT338195,Billing Problem,15.4,5.4,0.332
2026-02-18,TKT338195,Billing Problem,25.0,3.0,0.953
2026-02-18,TKT338195,Product Feature,6.5,7.3,0.0
2026-02-18,TKT338195,Shipping/Delivery,6.1,7.0,0.276
2026-02-18,TKT338195,Technical Issue,28.1,6.8,0.341
2026-02-18,TKT338195,Shipping/Delivery,32.9,4.0,0.639
2026-02-18,TKT338195,Account Access,9.0,7.4,0.0
2026-02-18,TKT338195,Service Quality,9.5,7.5,0.212
2026-02-18,TKT338195,Billing Problem,7.3,8.7,0.121
2026-02-18,TKT338195,Technical Issue,36.8,6.9,0.054
2026-02-18,TKT338195,Billing Problem,13.2,7.2,0.072
2026-02-18,TKT338195,Billing Problem,13.2,7.2,0.136
2026-02-18,TKT338195,Product Feature,23.6,9.2,0.0
2026-02-18,TKT338195,Product Feature,4.6,5.5,0.143
2026-02-18,TKT338195,Billing Problem,15.6,7.4,0.07
2026-02-18,TKT338195,Shipping/Delivery,14.3,7.0,0.159
2026-02-18,TKT338195,Product Feature,14.6,7.1,0.119
2026-02-18,TKT338195,Billing Problem,2.0,7.1,0.045
2026-02-19,TKT339195,Technical Issue,19.0,9.7,0.19
2026-02-19,TKT339195,Technical Issue,26.8,7.0,0.043
2026-02-19,TKT339195,Billing Problem,13.8,6.6,0.17
2026-02-19,TKT339195,Product Feature,8.3,6.8,0.169
2026-02-19,TKT339195,Billing Problem,28.5,3.8,0.444
2026-02-19,TKT339195,Billing Problem,12.9,5.8,0.096
2026-02-19,TKT339195,Product Feature,7.0,9.2,0.026
2026-02-19,TKT339195,Product Feature,6.6,6.8,0.091
2026-02-19,TKT339195,Technical Issue,19.5,9.8,0.097
2026-02-19,TKT339195,Technical Issue,13.8,8.8,0.061
2026-02-19,TKT339195,Billing Problem,3.5,8.7,0.091
2026-02-19,TKT339195,Product Feature,4.7,7.7,0.179
2026-02-19,TKT340232,Technical Issue,25.5,5.1,0.104
2026-02-19,TKT340232,Billing Problem,6.3,8.5,0.071
2026-02-19,TKT340232,Shipping/Delivery,9.6,7.1,0.098
2026-02-19,TKT340232,Billing Problem,12.7,8.1,0.23
2026-02-19,TKT340232,Technical Issue,26.4,6.2,0.212
2026-02-19,TKT340232,Account Access,5.4,8.1,0.075
2026-02-19,TKT340232,Shipping/Delivery,3.4,7.6,0.046
2026-02-19,TKT340232,Technical Issue,5.7,8.2,0.0
2026-02-19,TKT340232,Technical Issue,15.4,9.4,0.218
2026-02-19,TKT340232,Billing Problem,8.6,10.0,0.107
2026-02-19,TKT340232,Account Access,8.9,9.9,0.168
2026-02-19,TKT340232,Service Quality,9.1,8.4,0.115
2026-02-19,TKT340232,Billing Problem,39.7,7.3,0.202
2026-02-19,TKT340232,Technical Issue,18.5,5.7,0.212
2026-02-19,TKT340232,Technical Issue,46.9,6.1,0.072
2026-02-19,TKT340232,Service Quality,7.2,8.9,0.0
2026-02-19,TKT340232,Billing Problem,3.9,6.1,0.152
2026-02-19,TKT340232,Service Quality,5.0,9.5,0.027
2026-02-19,TKT340232,Technical Issue,16.7,4.4,0.945
2026-02-19,TKT340232,Billing Problem,6.8,6.8,0.26
2026-02-19,TKT340232,Technical Issue,15.5,9.8,0.121
2026-02-19,TKT340232,Technical Issue,8.9,6.7,0.323
2026-02-19,TKT340232,Shipping/Delivery,7.2,7.6,0.19
2026-02-19,TKT340232,Product Feature,13.0,6.4,0.395
2026-02-19,TKT340232,Billing Problem,9.9,7.2,0.0
2026-02-19,TKT340232,Technical Issue,31.8,6.9,0.2
2026-02-19,TKT340232,Account Access,0.9,6.1,0.35
2026-02-19,TKT340232,Product Feature,9.7,7.0,0.0
2026-02-19,TKT340232,Technical Issue,17.6,9.2,0.061
2026-02-19,TKT340232,Technical Issue,12.7,8.6,0.136
2026-02-19,TKT340232,Billing Problem,8.2,6.3,0.34
2026-02-19,TKT340232,Technical Issue,28.4,6.7,0.314
2026-02-19,TKT340232,Technical Issue,40.5,4.3,0.543
2026-02-19,TKT340232,Technical Issue,37.1,5.4,0.115
2026-02-19,TKT341233,Service Quality,5.3,7.8,0.123
2026-02-19,TKT341233,Technical Issue,33.6,6.5,0.39
2026-02-19,TKT341233,Billing Problem,3.5,7.7,0.204
2026-02-19,TKT341233,Account Access,2.7,5.7,0.244
2026-02-19,TKT341233,Billing Problem,19.9,8.7,0.063
2026-02-19,TKT341233,Billing Problem,17.5,8.5,0.067
2026-02-19,TKT341233,Billing Problem,7.0,7.8,0.02
2026-02-19,TKT341233,Technical Issue,15.1,8.0,0.08
2026-02-19,TKT341233,Billing Problem,11.1,8.3,0.137
2026-02-19,TKT341233,Technical Issue,5.3,5.6,0.111
2026-02-19,TKT341233,Billing Problem,13.3,10.0,0.155
2026-02-19,TKT341233,Billing Problem,18.4,7.1,0.075
2026-02-19,TKT341233,Billing Problem,17.7,5.5,0.262
2026-02-19,TKT341233,Account Access,1.4,6.4,0.274
2026-02-19,TKT341233,Product Feature,14.6,8.3,0.0
2026-02-19,TKT341233,Account Access,2.6,5.8,0.222
2026-02-19,TKT341233,Billing Problem,12.4,8.9,0.131
2026-02-19,TKT341233,Technical Issue,41.2,5.6,0.209
2026-02-19,TKT341233,Technical Issue,25.9,6.3,0.287
2026-02-19,TKT341233,Account Access,5.5,7.4,0.032
2026-02-19,TKT341233,Product Feature,9.7,7.9,0.0
2026-02-19,TKT341233,Account Access,2.8,7.7,0.228
2026-02-19,TKT341233,Shipping/Delivery,11.6,8.5,0.045
